iterationNum,speakerAlpha,listenerAlpha,discountFactor,guessingEpsilon,time,                 speakerID,listenerID,intendedName, word1, word2, topSpeakerChoice,topListenerChoice,correctProb,correct
1,5,5,0.95,0.01,87,2,1,game,threat,game,lipu,game,0.999994593883413,true
1,5,5,0.95,0.01,88,1,2,meter,meter,cheek,hene,meter,0.999995149320448,true
1,5,5,0.95,0.01,89,2,1,purse,purse,game,fuwo,purse,0.999999999950106,true
1,5,5,0.95,0.01,90,1,2,vitamin,danger,vitamin,fuwo,vitamin,0.999999999999993,true
1,5,5,0.95,0.01,91,2,1,purse,purse,coast,falu,purse,0.311522641850085,true
1,5,5,0.95,0.01,92,1,2,purse,purse,game,lipu,game,8.69114526326337E-14,false
1,5,5,0.95,0.01,93,2,1,meter,bag,meter,hene,meter,0.999999809048029,true
1,5,5,0.95,0.01,94,1,2,shore,shore,vitamin,fuwo,vitamin,0.000158549782802,false
1,5,5,0.95,0.01,95,2,1,danger,danger,cheek,loqi,danger,0.999988338900369,true
1,5,5,0.95,0.01,96,1,2,cheek,threat,cheek,falu,threat,0.068710983947159,false
1,5,5,0.95,0.01,97,2,1,bag,bag,danger,falu,bag,0.999997995468151,true
1,5,5,0.95,0.01,98,1,2,bag,bag,vitamin,falu,bag,0.99999999773629,true
1,5,5,0.95,0.01,99,2,1,shore,shore,coast,fuwo,shore,0.530119045646796,true
1,5,5,0.95,0.01,100,1,2,purse,purse,bag,hene,purse,0.999999999981899,true
1,5,5,0.95,0.01,101,2,1,vitamin,threat,vitamin,hene,threat,2.19833943807089E-09,false
1,5,5,0.95,0.01,102,1,2,cheek,meter,cheek,hene,meter,4.3913375163185E-05,false
1,5,5,0.95,0.01,103,2,1,coast,danger,coast,fuwo,coast,0.999994007779383,true
1,5,5,0.95,0.01,104,1,2,meter,bag,meter,hene,meter,0.999999999763244,true
1,5,5,0.95,0.01,105,2,1,shore,danger,shore,fuwo,shore,0.999953890494937,true
1,5,5,0.95,0.01,106,1,2,cheek,shore,cheek,loqi,cheek,0.999999999884134,true
1,5,5,0.95,0.01,107,2,1,vitamin,coast,vitamin,loqi,coast,0.002317982019297,false
1,5,5,0.95,0.01,108,1,2,cheek,purse,cheek,loqi,cheek,0.71526927029375,true
1,5,5,0.95,0.01,109,2,1,coast,coast,cheek,loqi,cheek,1.01301069132324E-07,false
1,5,5,0.95,0.01,110,1,2,cheek,coast,cheek,loqi,cheek,0.960703655671205,true
1,5,5,0.95,0.01,111,2,1,threat,threat,vitamin,falu,vitamin,0.013898462050066,false
1,5,5,0.95,0.01,112,1,2,vitamin,vitamin,cheek,fuwo,cheek,0.00796351918769,false
1,5,5,0.95,0.01,113,2,1,purse,purse,meter,loqi,purse,0.999999999991442,true
1,5,5,0.95,0.01,114,1,2,game,danger,game,lipu,game,0.467538332519748,true
1,5,5,0.95,0.01,115,2,1,coast,coast,meter,loqi,coast,0.999999999998687,true
1,5,5,0.95,0.01,116,1,2,game,threat,game,lipu,game,0.999997703794652,true
1,5,5,0.95,0.01,117,2,1,danger,danger,coast,lipu,coast,0.099383183484586,false
1,5,5,0.95,0.01,118,1,2,threat,threat,cheek,falu,cheek,1.15949075613646E-05,false
1,5,5,0.95,0.01,119,2,1,cheek,bag,cheek,loqi,cheek,0.979709019893423,true
1,5,5,0.95,0.01,120,1,2,shore,shore,vitamin,loqi,vitamin,3.56297675249548E-07,false
2,5,5,0.95,0.01,0,1,2,threat,threat,coast,lipu,threat,0.697047584524733,true
2,5,5,0.95,0.01,1,2,1,bag,bag,coast,lipu,coast,0.406778055435972,false
2,5,5,0.95,0.01,2,1,2,coast,coast,meter,hene,meter,0.000110229436076,false
2,5,5,0.95,0.01,3,2,1,shore,shore,cheek,falu,cheek,0.499469102999388,false
2,5,5,0.95,0.01,4,1,2,purse,purse,cheek,loqi,purse,0.999999926480657,true
2,5,5,0.95,0.01,5,2,1,game,coast,game,fuwo,coast,0.122271686278213,false
2,5,5,0.95,0.01,6,1,2,purse,purse,threat,loqi,purse,0.995858091151919,true
2,5,5,0.95,0.01,7,2,1,meter,shore,meter,fuwo,shore,4.17219528857303E-08,false
2,5,5,0.95,0.01,8,1,2,danger,danger,cheek,falu,cheek,1.55007682433824E-05,false
2,5,5,0.95,0.01,9,2,1,threat,threat,game,loqi,game,2.6265661855471E-07,false
2,5,5,0.95,0.01,10,1,2,coast,purse,coast,lipu,purse,0.007009227269356,false
2,5,5,0.95,0.01,11,2,1,vitamin,bag,vitamin,qapamoma,bag,0.209977963131214,false
2,5,5,0.95,0.01,12,1,2,bag,bag,danger,hene,danger,6.21674781931079E-06,false
2,5,5,0.95,0.01,13,2,1,danger,danger,meter,fuwo,meter,3.34893341214922E-08,false
2,5,5,0.95,0.01,14,1,2,vitamin,danger,vitamin,qapamoma,danger,0.04532957695302,false
2,5,5,0.95,0.01,15,2,1,meter,bag,meter,fuwo,meter,0.98582937630591,true
2,5,5,0.95,0.01,16,1,2,cheek,threat,cheek,falu,cheek,0.995936732682502,true
2,5,5,0.95,0.01,17,2,1,purse,purse,vitamin,loqi,purse,0.999999953268422,true
2,5,5,0.95,0.01,18,1,2,shore,shore,vitamin,fuwo,shore,0.999967706558358,true
2,5,5,0.95,0.01,19,2,1,meter,meter,vitamin,fuwo,meter,0.999998706675756,true
2,5,5,0.95,0.01,20,1,2,game,meter,game,lipu,game,0.99999494029473,true
2,5,5,0.95,0.01,21,2,1,shore,shore,coast,falu,shore,0.855256270117655,true
2,5,5,0.95,0.01,22,1,2,purse,purse,meter,loqi,purse,0.99999999999999,true
2,5,5,0.95,0.01,23,2,1,game,game,vitamin,lipu,game,0.999999116122484,true
