iterationNum,speakerAlpha,listenerAlpha,discountFactor,guessingEpsilon,time,                 speakerID,listenerID,intendedName, word1, word2, topSpeakerChoice,topListenerChoice,correctProb,correct,3.35036496350365
1,3,3,0.95,0.01,22,1,2,purse,purse,meter,lipu,purse,0.999997598931394,true,
1,3,3,0.95,0.01,23,2,1,game,game,vitamin,nihatate,game,0.999999744214109,true,
1,3,3,0.95,0.01,24,1,2,threat,threat,meter,falu,threat,0.99999832830068,true,
1,3,3,0.95,0.01,25,2,1,threat,threat,shore,qapamoma,shore,5.93029167043146E-07,false,
1,3,3,0.95,0.01,26,1,2,game,purse,game,hene,purse,1.57443824960206E-05,false,
1,3,3,0.95,0.01,27,2,1,danger,danger,shore,lipu,danger,0.254242004198892,true,
1,3,3,0.95,0.01,28,1,2,danger,purse,danger,nihatate,purse,1.40094097174067E-05,false,
1,3,3,0.95,0.01,29,2,1,cheek,coast,cheek,falu,coast,0.388862505086601,false,
1,3,3,0.95,0.01,30,1,2,coast,danger,coast,falu,coast,0.999076690746101,true,
1,3,3,0.95,0.01,31,2,1,vitamin,coast,vitamin,loqi,vitamin,0.999999693435316,true,
1,3,3,0.95,0.01,32,1,2,vitamin,threat,vitamin,loqi,vitamin,0.997749539417592,true,
1,3,3,0.95,0.01,33,2,1,bag,bag,cheek,nihatate,cheek,0.249091111227646,false,
1,3,3,0.95,0.01,34,1,2,danger,danger,game,hene,game,0.066400098911186,false,
1,3,3,0.95,0.01,35,2,1,bag,bag,shore,lipu,bag,0.439414128162854,true,
1,3,3,0.95,0.01,36,1,2,shore,shore,game,fuwo,shore,0.891952514265834,true,
1,3,3,0.95,0.01,37,2,1,cheek,meter,cheek,nihatate,meter,0.077995098708984,false,
1,3,3,0.95,0.01,38,1,2,bag,bag,threat,qapamoma,threat,2.99405146968092E-05,false,
1,3,3,0.95,0.01,39,2,1,purse,purse,bag,lipu,purse,0.79455927636871,true,
1,3,3,0.95,0.01,40,1,2,game,bag,game,hene,game,0.982526205625686,true,
1,3,3,0.95,0.01,41,2,1,shore,purse,shore,lipu,purse,1.46779331355417E-05,false,
1,3,3,0.95,0.01,42,1,2,threat,danger,threat,qapamoma,threat,0.3439622462029,true,
1,3,3,0.95,0.01,43,2,1,cheek,vitamin,cheek,nihatate,cheek,0.999999497877997,true,
1,3,3,0.95,0.01,44,1,2,cheek,game,cheek,hene,game,2.56761132708299E-07,false,
1,3,3,0.95,0.01,45,2,1,bag,bag,coast,qapamoma,bag,0.988912680443944,true,
1,3,3,0.95,0.01,46,1,2,bag,bag,threat,fuwo,threat,7.71646040053933E-06,false,
1,3,3,0.95,0.01,47,2,1,game,meter,game,falu,meter,3.3746466307373E-06,false,
1,3,3,0.95,0.01,48,1,2,bag,bag,game,hene,game,0.00014684622278,false,
1,3,3,0.95,0.01,49,2,1,vitamin,bag,vitamin,loqi,vitamin,0.990519524359023,true,
1,3,3,0.95,0.01,50,1,2,bag,purse,bag,loqi,bag,0.99948859740419,true,
1,3,3,0.95,0.01,51,2,1,bag,bag,game,qapamoma,bag,0.999999861293806,true,
1,3,3,0.95,0.01,52,1,2,purse,purse,shore,hene,shore,5.93622314966477E-06,false,
1,3,3,0.95,0.01,53,2,1,game,game,cheek,lipu,cheek,2.09461429272937E-05,false,
1,3,3,0.95,0.01,54,1,2,danger,bag,danger,fuwo,bag,0.433850405223753,false,
1,3,3,0.95,0.01,55,2,1,coast,threat,coast,fuwo,coast,0.995090595155575,true,
1,3,3,0.95,0.01,56,1,2,threat,threat,shore,qapamoma,threat,0.871768028342877,true,
1,3,3,0.95,0.01,57,2,1,shore,shore,coast,fuwo,coast,0.367814359601167,false,
1,3,3,0.95,0.01,58,1,2,danger,danger,cheek,fuwo,danger,0.999997923818381,true,
1,3,3,0.95,0.01,59,2,1,meter,threat,meter,falu,meter,0.999994223268388,true,
1,3,3,0.95,0.01,60,1,2,cheek,purse,cheek,nihatate,cheek,0.134834546189149,true,
1,3,3,0.95,0.01,61,2,1,game,game,cheek,fuwo,game,0.572088848544023,true,
1,3,3,0.95,0.01,62,1,2,danger,danger,threat,fuwo,danger,0.79974718393167,true,
1,3,3,0.95,0.01,63,2,1,purse,purse,shore,hene,shore,0.256477684782509,false,
1,3,3,0.95,0.01,64,1,2,threat,threat,coast,qapamoma,threat,0.999995718709473,true,
1,3,3,0.95,0.01,65,2,1,shore,bag,shore,hene,shore,0.621290381617473,true,
1,3,3,0.95,0.01,66,1,2,meter,purse,meter,falu,meter,0.997300156670195,true,
1,3,3,0.95,0.01,67,2,1,danger,danger,game,hene,game,4.19758798361756E-06,false,
1,3,3,0.95,0.01,68,1,2,game,shore,game,loqi,game,0.782910326156015,true,
1,3,3,0.95,0.01,69,2,1,purse,purse,danger,falu,purse,0.999980454459958,true,
1,3,3,0.95,0.01,70,1,2,shore,shore,meter,loqi,meter,0.919990033518646,false,
1,3,3,0.95,0.01,71,2,1,vitamin,game,vitamin,hene,game,0.383673162966515,false,
1,3,3,0.95,0.01,72,1,2,meter,meter,game,falu,meter,0.999999998636267,true,
1,3,3,0.95,0.01,73,2,1,coast,coast,vitamin,fuwo,coast,0.666651924674119,true,
1,3,3,0.95,0.01,74,1,2,coast,coast,game,loqi,game,4.56592352348517E-08,false,
1,3,3,0.95,0.01,75,2,1,shore,shore,game,loqi,game,0.008655102003242,false,
